label,num_vert,max_degree,max_indegree,max_values,nodes,method,kind,query_type,filename,target,observed,barren,interval_result,time
hs_n8_mID4_mD6_mV4_nV6-1,6,6,4,4,8,approxlp,sing,cond,./networks/hmodel/hmodel-sing_n8_mID4_mD6_mV4_nV6-1.uai,0,7,0,,
hm_n8_mID4_mD6_mV4_nV6-1,6,6,4,4,8,approxlp,mult,marg,./networks/hmodel/hmodel-mult_n8_mID4_mD6_mV4_nV6-1.uai,1,,2,0.12434195718861354 0.783522408446681 0.21647759155331905 0.8756580428113865,626.0
hm_n8_mID4_mD6_mV4_nV6-1,6,6,4,4,8,approxlp,mult,cond,./networks/hmodel/hmodel-mult_n8_mID4_mD6_mV4_nV6-1.uai,2,3 1,0,,
hs_n9_mID4_mD6_mV4_nV6-1,6,6,4,4,9,approxlp,sing,marg,./networks/hmodel/hmodel-sing_n9_mID4_mD6_mV4_nV6-1.uai,8,,0,,
hs_n9_mID4_mD6_mV4_nV6-1,6,6,4,4,9,approxlp,sing,cond,./networks/hmodel/hmodel-sing_n9_mID4_mD6_mV4_nV6-1.uai,0,8,0,,
hm_n9_mID4_mD6_mV4_nV6-1,6,6,4,4,9,approxlp,mult,marg,./networks/hmodel/hmodel-mult_n9_mID4_mD6_mV4_nV6-1.uai,2,,4,,
hm_n9_mID4_mD6_mV4_nV6-1,6,6,4,4,9,approxlp,mult,cond,./networks/hmodel/hmodel-mult_n9_mID4_mD6_mV4_nV6-1.uai,3,4 2 0,0,,
hs_n10_mID4_mD6_mV4_nV6-1,6,6,4,4,10,approxlp,sing,marg,./networks/hmodel/hmodel-sing_n10_mID4_mD6_mV4_nV6-1.uai,9,,0,,
hs_n10_mID4_mD6_mV4_nV6-1,6,6,4,4,10,approxlp,sing,cond,./networks/hmodel/hmodel-sing_n10_mID4_mD6_mV4_nV6-1.uai,0,9,0,,
hm_n10_mID4_mD6_mV4_nV6-1,6,6,4,4,10,approxlp,mult,marg,./networks/hmodel/hmodel-mult_n10_mID4_mD6_mV4_nV6-1.uai,4,,5,0.059147056099584074 0.5852488825832813 0.2304687816139614 0.5520853193984514 0.11434830103776655 0.5199340347952777,487.0
hm_n10_mID4_mD6_mV4_nV6-1,6,6,4,4,10,approxlp,mult,cond,./networks/hmodel/hmodel-mult_n10_mID4_mD6_mV4_nV6-1.uai,3,9 8 4 2 1,0,,
hs_n4_mID6_mD6_mV4_nV6-1,6,6,6,4,4,approxlp,sing,marg,./networks/hmodel/hmodel-sing_n4_mID6_mD6_mV4_nV6-1.uai,3,,0,0.012259100890003944 0.9510362798460001 0.005263375099000106 0.965190783510004 0.012096499994999272 0.9432376322330007,708.0
hs_n4_mID6_mD6_mV4_nV6-1,6,6,6,4,4,approxlp,sing,cond,./networks/hmodel/hmodel-sing_n4_mID6_mD6_mV4_nV6-1.uai,0,3,0,,
hm_n4_mID6_mD6_mV4_nV6-1,6,6,6,4,4,approxlp,mult,marg,./networks/hmodel/hmodel-mult_n4_mID6_mD6_mV4_nV6-1.uai,1,,2,0.016694000000000125 0.8611429999999992 0.01757599999999988 0.9404579999999971 0.016712000000000077 0.8462429999999996,239.0
hm_n4_mID6_mD6_mV4_nV6-1,6,6,6,4,4,approxlp,mult,cond,./networks/hmodel/hmodel-mult_n4_mID6_mD6_mV4_nV6-1.uai,0,3 2 1,0,,
hs_n5_mID6_mD6_mV4_nV6-1,6,6,6,4,5,approxlp,sing,marg,./networks/hmodel/hmodel-sing_n5_mID6_mD6_mV4_nV6-1.uai,4,,0,0.4968102837268781 0.8820256921488178 0.11797430785118224 0.5031897162731219,403.0
hs_n5_mID6_mD6_mV4_nV6-1,6,6,6,4,5,approxlp,sing,cond,./networks/hmodel/hmodel-sing_n5_mID6_mD6_mV4_nV6-1.uai,0,4,0,,
hm_n5_mID6_mD6_mV4_nV6-1,6,6,6,4,5,approxlp,mult,marg,./networks/hmodel/hmodel-mult_n5_mID6_mD6_mV4_nV6-1.uai,2,,1,0.01119353320691374 0.9588556739028357 0.011508259745485163 0.9080291535268628 0.013678827809999856 0.9318393874890099,699.0
hm_n5_mID6_mD6_mV4_nV6-1,6,6,6,4,5,approxlp,mult,cond,./networks/hmodel/hmodel-mult_n5_mID6_mD6_mV4_nV6-1.uai,0,2 1,0,,
hs_n6_mID6_mD6_mV4_nV6-1,6,6,6,4,6,approxlp,sing,marg,./networks/hmodel/hmodel-sing_n6_mID6_mD6_mV4_nV6-1.uai,5,,0,0.0026499111233203618 0.97011745218299 0.002490858846414758 0.9533647772463594 0.001311641221554191 0.9947182157109136,1185.0
hs_n6_mID6_mD6_mV4_nV6-1,6,6,6,4,6,approxlp,sing,cond,./networks/hmodel/hmodel-sing_n6_mID6_mD6_mV4_nV6-1.uai,0,5,0,,
hm_n6_mID6_mD6_mV4_nV6-1,6,6,6,4,6,approxlp,mult,marg,./networks/hmodel/hmodel-mult_n6_mID6_mD6_mV4_nV6-1.uai,2,,2,0.0019732514760000108 0.5857926444098115 0.02526978620800113 0.7839001887239323 0.0024836740960000364 0.9230427133454484 0.004627555720331612 0.9284050960916989,716.0
hm_n6_mID6_mD6_mV4_nV6-1,6,6,6,4,6,approxlp,mult,cond,./networks/hmodel/hmodel-mult_n6_mID6_mD6_mV4_nV6-1.uai,5,4 2 0,0,,
hs_n7_mID6_mD6_mV4_nV6-1,6,6,6,4,7,approxlp,sing,marg,./networks/hmodel/hmodel-sing_n7_mID6_mD6_mV4_nV6-1.uai,6,,0,0.32911092458974506 0.9234454374883709 0.07655456251162907 0.670889075410255,1031.0
hs_n7_mID6_mD6_mV4_nV6-1,6,6,6,4,7,approxlp,sing,cond,./networks/hmodel/hmodel-sing_n7_mID6_mD6_mV4_nV6-1.uai,0,6,0,,
hm_n7_mID6_mD6_mV4_nV6-1,6,6,6,4,7,approxlp,mult,marg,./networks/hmodel/hmodel-mult_n7_mID6_mD6_mV4_nV6-1.uai,6,,2,0.029379029674485475 0.7004718703114348 0.007224935887920831 0.7358064358751755 0.02991362597588379 0.8117480884796715 0.0036637081453200775 0.7121967709736905,2318.0
hm_n7_mID6_mD6_mV4_nV6-1,6,6,6,4,7,approxlp,mult,cond,./networks/hmodel/hmodel-mult_n7_mID6_mD6_mV4_nV6-1.uai,1,6 4 0,0,,
hs_n8_mID6_mD6_mV4_nV6-1,6,6,6,4,8,approxlp,sing,marg,./networks/hmodel/hmodel-sing_n8_mID6_mD6_mV4_nV6-1.uai,7,,0,,
hs_n8_mID6_mD6_mV4_nV6-1,6,6,6,4,8,approxlp,sing,cond,./networks/hmodel/hmodel-sing_n8_mID6_mD6_mV4_nV6-1.uai,0,7,0,,
hm_n8_mID6_mD6_mV4_nV6-1,6,6,6,4,8,approxlp,mult,marg,./networks/hmodel/hmodel-mult_n8_mID6_mD6_mV4_nV6-1.uai,3,,4,0.27855729888 0.73197174678 0.26802825322 0.72144270112,453.0
hm_n8_mID6_mD6_mV4_nV6-1,6,6,6,4,8,approxlp,mult,cond,./networks/hmodel/hmodel-mult_n8_mID6_mD6_mV4_nV6-1.uai,1,7 6 3,0,,
hs_n9_mID6_mD6_mV4_nV6-1,6,6,6,4,9,approxlp,sing,marg,./networks/hmodel/hmodel-sing_n9_mID6_mD6_mV4_nV6-1.uai,8,,0,0.10552238463144191 0.8155478396248728 0.007291863143728388 0.6505906421679932 0.01563189741367205 0.3151424780961388 0.02642862393908557 0.4158762100592695,1541.0
hs_n9_mID6_mD6_mV4_nV6-1,6,6,6,4,9,approxlp,sing,cond,./networks/hmodel/hmodel-sing_n9_mID6_mD6_mV4_nV6-1.uai,0,8,0,,
hm_n9_mID6_mD6_mV4_nV6-1,6,6,6,4,9,approxlp,mult,marg,./networks/hmodel/hmodel-mult_n9_mID6_mD6_mV4_nV6-1.uai,1,,2,,
hm_n9_mID6_mD6_mV4_nV6-1,6,6,6,4,9,approxlp,mult,cond,./networks/hmodel/hmodel-mult_n9_mID6_mD6_mV4_nV6-1.uai,4,6 2 1,0,,
hs_n10_mID6_mD6_mV4_nV6-1,6,6,6,4,10,approxlp,sing,marg,./networks/hmodel/hmodel-sing_n10_mID6_mD6_mV4_nV6-1.uai,9,,0,0.2719729627364992 0.8243118071970269 0.1756881928029731 0.7280270372635008,1402.0
hs_n10_mID6_mD6_mV4_nV6-1,6,6,6,4,10,approxlp,sing,cond,./networks/hmodel/hmodel-sing_n10_mID6_mD6_mV4_nV6-1.uai,0,9,0,,
hm_n10_mID6_mD6_mV4_nV6-1,6,6,6,4,10,approxlp,mult,marg,./networks/hmodel/hmodel-mult_n10_mID6_mD6_mV4_nV6-1.uai,0,,4,0.013674304608737623 0.7013221026431403 0.0383492680734574 0.9125630619517545 0.019489818010207414 0.8456637852070653,1043.0
hm_n10_mID6_mD6_mV4_nV6-1,6,6,6,4,10,approxlp,mult,cond,./networks/hmodel/hmodel-mult_n10_mID6_mD6_mV4_nV6-1.uai,3,8 6 0,0,,
hs_n4_mID2_mD6_mV4_nV2-2,2,6,2,4,4,approxlp,sing,marg,./networks/hmodel/hmodel-sing_n4_mID2_mD6_mV4_nV2-2.uai,3,,0,0.048790931437490415 0.6891983918925163 0.06593404112676876 0.6022153145694074 0.010275153697999913 0.18130271030737588 0.1018365744510718 0.4998829603684091,679.0
hs_n4_mID2_mD6_mV4_nV2-2,2,6,2,4,4,approxlp,sing,cond,./networks/hmodel/hmodel-sing_n4_mID2_mD6_mV4_nV2-2.uai,0,3,0,0.07798960723813544 0.9671704415710073 0.032829558428992746 0.9220103927618646,558.0
hm_n4_mID2_mD6_mV4_nV2-2,2,6,2,4,4,approxlp,mult,marg,./networks/hmodel/hmodel-mult_n4_mID2_mD6_mV4_nV2-2.uai,0,,0,0.19752107508530925 0.8476709871020555 0.15232901289794457 0.8024789249146907,372.0
hm_n4_mID2_mD6_mV4_nV2-2,2,6,2,4,4,approxlp,mult,cond,./networks/hmodel/hmodel-mult_n4_mID2_mD6_mV4_nV2-2.uai,2,0,0,0.032332103546961775 0.5297359908240409 0.2412779918739707 0.8043659527402773 0.07293197382512162 0.6134522816526118,563.0
hs_n5_mID2_mD6_mV4_nV2-2,2,6,2,4,5,approxlp,sing,marg,./networks/hmodel/hmodel-sing_n5_mID2_mD6_mV4_nV2-2.uai,4,,0,0.1487165545004961 0.7640931017173905 0.07415859023855717 0.5931973337747374 0.041532256414244816 0.6068545469326854,743.0
hs_n5_mID2_mD6_mV4_nV2-2,2,6,2,4,5,approxlp,sing,cond,./networks/hmodel/hmodel-sing_n5_mID2_mD6_mV4_nV2-2.uai,0,4,0,0.07582411292428679 0.75306718621206 0.24693281378793996 0.9241758870757132,734.0
hm_n5_mID2_mD6_mV4_nV2-2,2,6,2,4,5,approxlp,mult,marg,./networks/hmodel/hmodel-mult_n5_mID2_mD6_mV4_nV2-2.uai,1,,0,0.09634227360854684 0.6512133165879702 0.0913902434850544 0.5542232332015906 0.10202283651674504 0.6138840620198824,1498.0
hm_n5_mID2_mD6_mV4_nV2-2,2,6,2,4,5,approxlp,mult,cond,./networks/hmodel/hmodel-mult_n5_mID2_mD6_mV4_nV2-2.uai,2,1,0,,
hs_n6_mID2_mD6_mV4_nV2-2,2,6,2,4,6,approxlp,sing,marg,./networks/hmodel/hmodel-sing_n6_mID2_mD6_mV4_nV2-2.uai,5,,0,0.06748001412698491 0.497411727202963 0.024288153183385515 0.2896441710175374 0.15329264210846755 0.6332573351034632 0.07806826024629603 0.4668808629112306,1788.0
hs_n6_mID2_mD6_mV4_nV2-2,2,6,2,4,6,approxlp,sing,cond,./networks/hmodel/hmodel-sing_n6_mID2_mD6_mV4_nV2-2.uai,0,5,0,,
hm_n6_mID2_mD6_mV4_nV2-2,2,6,2,4,6,approxlp,mult,marg,./networks/hmodel/hmodel-mult_n6_mID2_mD6_mV4_nV2-2.uai,2,,2,0.21829764017545292 0.7702692517085458 0.22973074829145423 0.781702359824547,521.0
hm_n6_mID2_mD6_mV4_nV2-2,2,6,2,4,6,approxlp,mult,cond,./networks/hmodel/hmodel-mult_n6_mID2_mD6_mV4_nV2-2.uai,1,3 2 0,0,,
hs_n7_mID2_mD6_mV4_nV2-2,2,6,2,4,7,approxlp,sing,marg,./networks/hmodel/hmodel-sing_n7_mID2_mD6_mV4_nV2-2.uai,6,,0,0.037499089345260694 0.629332570636751 0.049459552523917746 0.5467368819020614 0.084387278958001 0.3666937649754926 0.09003234489485315 0.38666601811267315,1620.0
hs_n7_mID2_mD6_mV4_nV2-2,2,6,2,4,7,approxlp,sing,cond,./networks/hmodel/hmodel-sing_n7_mID2_mD6_mV4_nV2-2.uai,0,6,0,,
hm_n7_mID2_mD6_mV4_nV2-2,2,6,2,4,7,approxlp,mult,marg,./networks/hmodel/hmodel-mult_n7_mID2_mD6_mV4_nV2-2.uai,0,,3,0.04496487453082929 0.5608852151754753 0.07573942659691567 0.7077201831364598 0.08552034745966129 0.7905802335721552,1628.0
hm_n7_mID2_mD6_mV4_nV2-2,2,6,2,4,7,approxlp,mult,cond,./networks/hmodel/hmodel-mult_n7_mID2_mD6_mV4_nV2-2.uai,1,4 3 0,0,,
hs_n8_mID2_mD6_mV4_nV2-2,2,6,2,4,8,approxlp,sing,marg,./networks/hmodel/hmodel-sing_n8_mID2_mD6_mV4_nV2-2.uai,7,,0,0.13868979733725628 0.4341741041574512 0.1270931879576045 0.6466954078202957 0.176988146099134 0.6265218537639474,936.0
hs_n8_mID2_mD6_mV4_nV2-2,2,6,2,4,8,approxlp,sing,cond,./networks/hmodel/hmodel-sing_n8_mID2_mD6_mV4_nV2-2.uai,0,7,0,,
hm_n8_mID2_mD6_mV4_nV2-2,2,6,2,4,8,approxlp,mult,marg,./networks/hmodel/hmodel-mult_n8_mID2_mD6_mV4_nV2-2.uai,6,,3,0.08827006209459562 0.44398495018086137 0.10750221777542275 0.435802353706051 0.030891908604040876 0.450153531067793 0.013524683622809043 0.6720760556293166,1525.0
hm_n8_mID2_mD6_mV4_nV2-2,2,6,2,4,8,approxlp,mult,cond,./networks/hmodel/hmodel-mult_n8_mID2_mD6_mV4_nV2-2.uai,0,7 6 3,0,,
hs_n9_mID2_mD6_mV4_nV2-2,2,6,2,4,9,approxlp,sing,marg,./networks/hmodel/hmodel-sing_n9_mID2_mD6_mV4_nV2-2.uai,8,,0,0.03161613233352234 0.5662776855064251 0.4337223144935749 0.9683838676664777,2084.0
hs_n9_mID2_mD6_mV4_nV2-2,2,6,2,4,9,approxlp,sing,cond,./networks/hmodel/hmodel-sing_n9_mID2_mD6_mV4_nV2-2.uai,0,8,0,,
hm_n9_mID2_mD6_mV4_nV2-2,2,6,2,4,9,approxlp,mult,marg,./networks/hmodel/hmodel-mult_n9_mID2_mD6_mV4_nV2-2.uai,5,,1,0.3678318635968726 0.9072330191117426 0.09276698088825741 0.6321681364031274,1205.0
hm_n9_mID2_mD6_mV4_nV2-2,2,6,2,4,9,approxlp,mult,cond,./networks/hmodel/hmodel-mult_n9_mID2_mD6_mV4_nV2-2.uai,3,5 4,0,,
hs_n10_mID2_mD6_mV4_nV2-2,2,6,2,4,10,approxlp,sing,marg,./networks/hmodel/hmodel-sing_n10_mID2_mD6_mV4_nV2-2.uai,9,,0,0.05473537382843557 0.631122693579946 0.368877306420054 0.9452646261715645,2047.0
hs_n10_mID2_mD6_mV4_nV2-2,2,6,2,4,10,approxlp,sing,cond,./networks/hmodel/hmodel-sing_n10_mID2_mD6_mV4_nV2-2.uai,0,9,0,,
hm_n10_mID2_mD6_mV4_nV2-2,2,6,2,4,10,approxlp,mult,marg,./networks/hmodel/hmodel-mult_n10_mID2_mD6_mV4_nV2-2.uai,4,,2,,
hm_n10_mID2_mD6_mV4_nV2-2,2,6,2,4,10,approxlp,mult,cond,./networks/hmodel/hmodel-mult_n10_mID2_mD6_mV4_nV2-2.uai,0,4 3 1,0,,
hs_n4_mID4_mD6_mV4_nV2-2,2,6,4,4,4,approxlp,sing,marg,./networks/hmodel/hmodel-sing_n4_mID4_mD6_mV4_nV2-2.uai,3,,0,0.09107436083686608 0.6827697611394372 0.03207130103123272 0.31584218375955225 0.08805428264578383 0.5030153430914371 0.09088815746404152 0.36730683182437246,743.0
hs_n4_mID4_mD6_mV4_nV2-2,2,6,4,4,4,approxlp,sing,cond,./networks/hmodel/hmodel-sing_n4_mID4_mD6_mV4_nV2-2.uai,0,3,0,,
hm_n4_mID4_mD6_mV4_nV2-2,2,6,4,4,4,approxlp,mult,marg,./networks/hmodel/hmodel-mult_n4_mID4_mD6_mV4_nV2-2.uai,1,,1,0.14388335222831095 0.39359823151883394 0.1207235898375254 0.6757575831970695 0.06674603068896626 0.68551050521764,401.0
hm_n4_mID4_mD6_mV4_nV2-2,2,6,4,4,4,approxlp,mult,cond,./networks/hmodel/hmodel-mult_n4_mID4_mD6_mV4_nV2-2.uai,3,1 0,0,,
hs_n5_mID4_mD6_mV4_nV2-2,2,6,4,4,5,approxlp,sing,marg,./networks/hmodel/hmodel-sing_n5_mID4_mD6_mV4_nV2-2.uai,4,,0,0.025237041594518464 0.0984006580747031 0.010191969236532247 0.3004310348005784 0.023530999496287272 0.7651687710687314 0.18744565687989528 0.8499301257937929,739.0
hs_n5_mID4_mD6_mV4_nV2-2,2,6,4,4,5,approxlp,sing,cond,./networks/hmodel/hmodel-sing_n5_mID4_mD6_mV4_nV2-2.uai,0,4,0,0.2137502408175913 0.9388094276553646 0.06119057234463543 0.7862497591824087,584.0
hm_n5_mID4_mD6_mV4_nV2-2,2,6,4,4,5,approxlp,mult,marg,./networks/hmodel/hmodel-mult_n5_mID4_mD6_mV4_nV2-2.uai,0,,2,0.04326740192221866 0.318292770495889 0.19580344796963803 0.7784407896989662 0.1258770009014028 0.6163295916569382,444.0
hm_n5_mID4_mD6_mV4_nV2-2,2,6,4,4,5,approxlp,mult,cond,./networks/hmodel/hmodel-mult_n5_mID4_mD6_mV4_nV2-2.uai,1,4 2 0,0,,
hs_n6_mID4_mD6_mV4_nV2-2,2,6,4,4,6,approxlp,sing,marg,./networks/hmodel/hmodel-sing_n6_mID4_mD6_mV4_nV2-2.uai,5,,0,0.177861145603691 0.6240956723978277 0.15574114731107405 0.4933558110480815 0.06684919626801623 0.5091425886651297,932.0
hs_n6_mID4_mD6_mV4_nV2-2,2,6,4,4,6,approxlp,sing,cond,./networks/hmodel/hmodel-sing_n6_mID4_mD6_mV4_nV2-2.uai,0,5,0,,
hm_n6_mID4_mD6_mV4_nV2-2,2,6,4,4,6,approxlp,mult,marg,./networks/hmodel/hmodel-mult_n6_mID4_mD6_mV4_nV2-2.uai,0,,0,0.20283511844940796 0.9112378183048145 0.0887621816951855 0.7971648815505921,1958.0
hm_n6_mID4_mD6_mV4_nV2-2,2,6,4,4,6,approxlp,mult,cond,./networks/hmodel/hmodel-mult_n6_mID4_mD6_mV4_nV2-2.uai,2,0,0,,
hs_n7_mID4_mD6_mV4_nV2-2,2,6,4,4,7,approxlp,sing,marg,./networks/hmodel/hmodel-sing_n7_mID4_mD6_mV4_nV2-2.uai,6,,0,0.01476419513423493 0.7403754281308329 0.043684318842544215 0.2367333279807999 0.019368517272909974 0.4262275862603822 0.14189777703691048 0.874260666621484,1786.0
hs_n7_mID4_mD6_mV4_nV2-2,2,6,4,4,7,approxlp,sing,cond,./networks/hmodel/hmodel-sing_n7_mID4_mD6_mV4_nV2-2.uai,0,6,0,,
hm_n7_mID4_mD6_mV4_nV2-2,2,6,4,4,7,approxlp,mult,marg,./networks/hmodel/hmodel-mult_n7_mID4_mD6_mV4_nV2-2.uai,5,,1,0.19570048736255924 0.5348430823544134 0.12329586656674092 0.45673634420677023 0.1961504035175689 0.6009729589094297,1803.0
hm_n7_mID4_mD6_mV4_nV2-2,2,6,4,4,7,approxlp,mult,cond,./networks/hmodel/hmodel-mult_n7_mID4_mD6_mV4_nV2-2.uai,2,5 1,0,,
hs_n8_mID4_mD6_mV4_nV2-2,2,6,4,4,8,approxlp,sing,marg,./networks/hmodel/hmodel-sing_n8_mID4_mD6_mV4_nV2-2.uai,7,,0,0.05090096904537828 0.4478259028930587 0.016349740426823432 0.42160592887367204 0.19851523394767004 0.40961816574962406 0.17960994938696012 0.5366061804920165,3691.0
hs_n8_mID4_mD6_mV4_nV2-2,2,6,4,4,8,approxlp,sing,cond,./networks/hmodel/hmodel-sing_n8_mID4_mD6_mV4_nV2-2.uai,0,7,0,,
hm_n8_mID4_mD6_mV4_nV2-2,2,6,4,4,8,approxlp,mult,marg,./networks/hmodel/hmodel-mult_n8_mID4_mD6_mV4_nV2-2.uai,1,,5,0.08711980026762942 0.6427210295135974 0.03359020489822152 0.43295958420533576 0.02391461991136902 0.3808560651767295 0.15342704586121594 0.37463228097777473,1495.0
hm_n8_mID4_mD6_mV4_nV2-2,2,6,4,4,8,approxlp,mult,cond,./networks/hmodel/hmodel-mult_n8_mID4_mD6_mV4_nV2-2.uai,0,7 4 3 1,0,,
hs_n9_mID4_mD6_mV4_nV2-2,2,6,4,4,9,approxlp,sing,marg,./networks/hmodel/hmodel-sing_n9_mID4_mD6_mV4_nV2-2.uai,8,,0,0.014315115304742736 0.5440407669452207 0.029461750161394996 0.9309878874282634 0.016027639982030644 0.21177049765831585 0.02038003173517549 0.5539249435503502,3765.0
hs_n9_mID4_mD6_mV4_nV2-2,2,6,4,4,9,approxlp,sing,cond,./networks/hmodel/hmodel-sing_n9_mID4_mD6_mV4_nV2-2.uai,0,8,0,,
hm_n9_mID4_mD6_mV4_nV2-2,2,6,4,4,9,approxlp,mult,marg,./networks/hmodel/hmodel-mult_n9_mID4_mD6_mV4_nV2-2.uai,2,,4,0.0756840566344101 0.184017752380232 0.21658916319214688 0.6285054879089824 0.042161060445127206 0.259848921591056 0.06199920051237087 0.5969642603401392,514.0
hm_n9_mID4_mD6_mV4_nV2-2,2,6,4,4,9,approxlp,mult,cond,./networks/hmodel/hmodel-mult_n9_mID4_mD6_mV4_nV2-2.uai,4,6 5 2 1,0,0.7462809484894102 0.9839312100950438 0.016068789904956193 0.2537190515105898,1220.0
hs_n10_mID4_mD6_mV4_nV2-2,2,6,4,4,10,approxlp,sing,marg,./networks/hmodel/hmodel-sing_n10_mID4_mD6_mV4_nV2-2.uai,9,,0,0.1566036619899701 0.7215828685605756 0.04414247151834055 0.3131979649938414 0.09599998600861298 0.43651878351339235 0.07041801157810476 0.2638197204801434,4557.0
hs_n10_mID4_mD6_mV4_nV2-2,2,6,4,4,10,approxlp,sing,cond,./networks/hmodel/hmodel-sing_n10_mID4_mD6_mV4_nV2-2.uai,0,9,0,,
hm_n10_mID4_mD6_mV4_nV2-2,2,6,4,4,10,approxlp,mult,marg,./networks/hmodel/hmodel-mult_n10_mID4_mD6_mV4_nV2-2.uai,4,,5,0.21093415134863752 0.7852882516973668 0.21471174830263318 0.7890658486513624,643.0
hm_n10_mID4_mD6_mV4_nV2-2,2,6,4,4,10,approxlp,mult,cond,./networks/hmodel/hmodel-mult_n10_mID4_mD6_mV4_nV2-2.uai,0,9 5 4,0,,
hs_n4_mID6_mD6_mV4_nV2-2,2,6,6,4,4,approxlp,sing,marg,./networks/hmodel/hmodel-sing_n4_mID6_mD6_mV4_nV2-2.uai,3,,0,0.0762531306663224 0.8896177873324954 0.07793461378046686 0.6568396761149038 0.006711358867953845 0.5605108807502484 0.010139797332140963 0.14071499592093287,1096.0
hs_n4_mID6_mD6_mV4_nV2-2,2,6,6,4,4,approxlp,sing,cond,./networks/hmodel/hmodel-sing_n4_mID6_mD6_mV4_nV2-2.uai,0,3,0,,
hm_n4_mID6_mD6_mV4_nV2-2,2,6,6,4,4,approxlp,mult,marg,./networks/hmodel/hmodel-mult_n4_mID6_mD6_mV4_nV2-2.uai,3,,1,0.16341160477184613 0.7456290248750933 0.035687391867835476 0.31772563239649204 0.11384209247144672 0.7125455395934339,427.0
hm_n4_mID6_mD6_mV4_nV2-2,2,6,6,4,4,approxlp,mult,cond,./networks/hmodel/hmodel-mult_n4_mID6_mD6_mV4_nV2-2.uai,0,3 2,0,,
hs_n5_mID6_mD6_mV4_nV2-2,2,6,6,4,5,approxlp,sing,marg,./networks/hmodel/hmodel-sing_n5_mID6_mD6_mV4_nV2-2.uai,4,,0,0.05783160982911468 0.4719211683280716 0.026642631548678207 0.2706166543650295 0.015214281810624869 0.2891975098554596 0.16658225180447964 0.8777992605902313,716.0
hs_n5_mID6_mD6_mV4_nV2-2,2,6,6,4,5,approxlp,sing,cond,./networks/hmodel/hmodel-sing_n5_mID6_mD6_mV4_nV2-2.uai,0,4,0,,
hm_n5_mID6_mD6_mV4_nV2-2,2,6,6,4,5,approxlp,mult,marg,./networks/hmodel/hmodel-mult_n5_mID6_mD6_mV4_nV2-2.uai,0,,0,0.6100673762657125 0.9085199358494447 0.09148006415055532 0.38993262373428744,1135.0
hm_n5_mID6_mD6_mV4_nV2-2,2,6,6,4,5,approxlp,mult,cond,./networks/hmodel/hmodel-mult_n5_mID6_mD6_mV4_nV2-2.uai,1,0,0,,
hs_n6_mID6_mD6_mV4_nV2-2,2,6,6,4,6,approxlp,sing,marg,./networks/hmodel/hmodel-sing_n6_mID6_mD6_mV4_nV2-2.uai,5,,0,0.10018987336986024 0.30046433807309186 0.07123182834017877 0.12116075778821522 0.1399106967992841 0.6173831846195879 0.08706205345422198 0.6874602756038359,1365.0
hs_n6_mID6_mD6_mV4_nV2-2,2,6,6,4,6,approxlp,sing,cond,./networks/hmodel/hmodel-sing_n6_mID6_mD6_mV4_nV2-2.uai,0,5,0,,
hm_n6_mID6_mD6_mV4_nV2-2,2,6,6,4,6,approxlp,mult,marg,./networks/hmodel/hmodel-mult_n6_mID6_mD6_mV4_nV2-2.uai,2,,0,0.28727424766157206 0.6537149197270572 0.061869586749276576 0.2301080286085829 0.2698868905420289 0.5029348797480383,864.0
hm_n6_mID6_mD6_mV4_nV2-2,2,6,6,4,6,approxlp,mult,cond,./networks/hmodel/hmodel-mult_n6_mID6_mD6_mV4_nV2-2.uai,1,2,0,0.44074482467856213 0.9953254309443944 0.004674569055605593 0.5592551753214379,861.0
hs_n7_mID6_mD6_mV4_nV2-2,2,6,6,4,7,approxlp,sing,marg,./networks/hmodel/hmodel-sing_n7_mID6_mD6_mV4_nV2-2.uai,6,,0,0.12270891413278422 0.8071762873660169 0.19282371263398315 0.8772910858672158,1367.0
hs_n7_mID6_mD6_mV4_nV2-2,2,6,6,4,7,approxlp,sing,cond,./networks/hmodel/hmodel-sing_n7_mID6_mD6_mV4_nV2-2.uai,0,6,0,,
hm_n7_mID6_mD6_mV4_nV2-2,2,6,6,4,7,approxlp,mult,marg,./networks/hmodel/hmodel-mult_n7_mID6_mD6_mV4_nV2-2.uai,3,,3,0.04831470196181442 0.38258613069684977 0.13333804295434834 0.3933949279556057 0.017533693220631003 0.48989022434990714 0.1543508307109704 0.4864118911749651,844.0
hm_n7_mID6_mD6_mV4_nV2-2,2,6,6,4,7,approxlp,mult,cond,./networks/hmodel/hmodel-mult_n7_mID6_mD6_mV4_nV2-2.uai,1,6 5 3,0,0.11318800866441994 0.9975082932783124 0.0003471009407936229 0.47039175741662764 0.0014963933009630428 0.873260027576338,2245.0
hs_n8_mID6_mD6_mV4_nV2-2,2,6,6,4,8,approxlp,sing,marg,./networks/hmodel/hmodel-sing_n8_mID6_mD6_mV4_nV2-2.uai,7,,0,0.17843291472465628 0.7069817184483618 0.04658915250805054 0.5664591007381219 0.16054956321455022 0.5274781408203236,1566.0
hs_n8_mID6_mD6_mV4_nV2-2,2,6,6,4,8,approxlp,sing,cond,./networks/hmodel/hmodel-sing_n8_mID6_mD6_mV4_nV2-2.uai,0,7,0,,
