num_vert,max_degree,max_indegree,max_values,nodes,method,kind,query_type,filename,target,observed,barren,interval_result
4,6,2,4,4,cve,sing,marg,./networks/vmodel/vmodel-sing_n4_mID2_mD6_mV4_nV4-3.uai,3,,0,0.033611982383000005 0.3472719626860001 0.013257080398 0.7402775742770001 0.037398879806 0.8505520527039999 0.033865495727999996 0.561198817969
4,6,2,4,4,cve,sing,cond,./networks/vmodel/vmodel-sing_n4_mID2_mD6_mV4_nV4-3.uai,0,3,0,0.004209241457419075 0.7262504979420058 0.016330539344804433 0.9781849120900742 0.015036134388094601 0.7981398110246971 0.00013006079086181336 0.7684691755983535
4,6,2,4,5,cve,sing,marg,./networks/vmodel/vmodel-sing_n5_mID2_mD6_mV4_nV4-3.uai,4,,0,0.334494660294792 0.867639069855165 0.132360930144835 0.665505339705208
4,6,2,4,5,cve,sing,cond,./networks/vmodel/vmodel-sing_n5_mID2_mD6_mV4_nV4-3.uai,0,4,0,0.13924490061472647 0.9140248279111957 0.06987783456466906 0.6478009260685269 0.014210001837820872 0.515386469757934
4,6,2,4,6,cve,sing,marg,./networks/vmodel/vmodel-sing_n6_mID2_mD6_mV4_nV4-3.uai,5,,0,0.08561963665330066 0.44137391251620367 0.5586260874837966 0.9143803633466994
4,6,2,4,6,cve,sing,cond,./networks/vmodel/vmodel-sing_n6_mID2_mD6_mV4_nV4-3.uai,0,5,0,0.0015592237591129817 0.7680193352321633 0.011901690676599706 0.959496405678403 0.037983526600095505 0.8984060515365404
4,6,2,4,7,cve,sing,marg,./networks/vmodel/vmodel-sing_n7_mID2_mD6_mV4_nV4-3.uai,6,,0,
4,6,2,4,7,cve,sing,cond,./networks/vmodel/vmodel-sing_n7_mID2_mD6_mV4_nV4-3.uai,0,6,0,
4,6,2,4,8,cve,sing,marg,./networks/vmodel/vmodel-sing_n8_mID2_mD6_mV4_nV4-3.uai,7,,0,
4,6,2,4,8,cve,sing,cond,./networks/vmodel/vmodel-sing_n8_mID2_mD6_mV4_nV4-3.uai,0,7,0,
4,6,2,4,9,cve,sing,marg,./networks/vmodel/vmodel-sing_n9_mID2_mD6_mV4_nV4-3.uai,8,,0,
4,6,2,4,9,cve,sing,cond,./networks/vmodel/vmodel-sing_n9_mID2_mD6_mV4_nV4-3.uai,0,8,0,
4,6,2,4,10,cve,sing,marg,./networks/vmodel/vmodel-sing_n10_mID2_mD6_mV4_nV4-3.uai,9,,0,
4,6,2,4,10,cve,sing,cond,./networks/vmodel/vmodel-sing_n10_mID2_mD6_mV4_nV4-3.uai,0,9,0,
4,6,4,4,4,cve,sing,marg,./networks/vmodel/vmodel-sing_n4_mID4_mD6_mV4_nV4-3.uai,3,,0,0.19059503845400003 0.830472761224 0.169527238776 0.8094049615460002
4,6,4,4,4,cve,sing,cond,./networks/vmodel/vmodel-sing_n4_mID4_mD6_mV4_nV4-3.uai,0,3,0,0.00413122929649663 0.7766184502312125 0.0 0.36998765536778966 0.0696997416464419 0.9958687707035033
4,6,4,4,5,cve,sing,marg,./networks/vmodel/vmodel-sing_n5_mID4_mD6_mV4_nV4-3.uai,4,,0,0.21232392603683203 0.931018099606177 0.068981900393823 0.7876760739631682
4,6,4,4,5,cve,sing,cond,./networks/vmodel/vmodel-sing_n5_mID4_mD6_mV4_nV4-3.uai,0,4,0,0.09610356604836204 0.9706150922840827 0.004317080594395789 0.15081270301230085 0.024895706122814713 0.8138004077973139
4,6,4,4,6,cve,sing,marg,./networks/vmodel/vmodel-sing_n6_mID4_mD6_mV4_nV4-3.uai,5,,0,0.01563178015677194 0.8157218728753239 0.008969290258948506 0.5014000963612758 0.013638628698534883 0.705191907344768 0.039904046327616044 0.7462807827860628
4,6,4,4,6,cve,sing,cond,./networks/vmodel/vmodel-sing_n6_mID4_mD6_mV4_nV4-3.uai,0,5,0,0.6245445546617947 0.9523370812608359 0.047662918739164034 0.37545544533820524
4,6,4,4,7,cve,sing,marg,./networks/vmodel/vmodel-sing_n7_mID4_mD6_mV4_nV4-3.uai,6,,0,
4,6,4,4,7,cve,sing,cond,./networks/vmodel/vmodel-sing_n7_mID4_mD6_mV4_nV4-3.uai,0,6,0,
4,6,4,4,8,cve,sing,marg,./networks/vmodel/vmodel-sing_n8_mID4_mD6_mV4_nV4-3.uai,7,,0,
4,6,4,4,8,cve,sing,cond,./networks/vmodel/vmodel-sing_n8_mID4_mD6_mV4_nV4-3.uai,0,7,0,
4,6,4,4,9,cve,sing,marg,./networks/vmodel/vmodel-sing_n9_mID4_mD6_mV4_nV4-3.uai,8,,0,
4,6,4,4,9,cve,sing,cond,./networks/vmodel/vmodel-sing_n9_mID4_mD6_mV4_nV4-3.uai,0,8,0,
4,6,4,4,10,cve,sing,marg,./networks/vmodel/vmodel-sing_n10_mID4_mD6_mV4_nV4-3.uai,9,,0,
4,6,4,4,10,cve,sing,cond,./networks/vmodel/vmodel-sing_n10_mID4_mD6_mV4_nV4-3.uai,0,9,0,
4,6,6,4,4,cve,sing,marg,./networks/vmodel/vmodel-sing_n4_mID6_mD6_mV4_nV4-3.uai,3,,0,0.002764994347 0.884810593068 0.0020287557519999997 0.8734250315180001 0.013505558532 0.8745702622280002 2.5556485000000004e-05 0.7275502606180001
4,6,6,4,4,cve,sing,cond,./networks/vmodel/vmodel-sing_n4_mID6_mD6_mV4_nV4-3.uai,0,3,0,0.00446338839536782 0.9962448727549956 0.0009931147077218221 0.9955366116046321 0.0 0.9754838210248481
4,6,6,4,5,cve,sing,marg,./networks/vmodel/vmodel-sing_n5_mID6_mD6_mV4_nV4-3.uai,4,,0,0.290567435207952 0.804162289633028 0.19583771036697198 0.709432564792048
4,6,6,4,5,cve,sing,cond,./networks/vmodel/vmodel-sing_n5_mID6_mD6_mV4_nV4-3.uai,0,4,0,0.023679423075737033 0.9773881572635186 0.0006959592827308045 0.9179042542445002 0.021870408903638356 0.6231682510091396
4,6,6,4,6,cve,sing,marg,./networks/vmodel/vmodel-sing_n6_mID6_mD6_mV4_nV4-3.uai,5,,0,0.294913993475322 0.9091402312172705 0.09085976878272947 0.705086006524678
4,6,6,4,6,cve,sing,cond,./networks/vmodel/vmodel-sing_n6_mID6_mD6_mV4_nV4-3.uai,0,5,0,0.6401251994111364 0.7964136875363627 0.20358631246363743 0.3598748005888637
4,6,6,4,7,cve,sing,marg,./networks/vmodel/vmodel-sing_n7_mID6_mD6_mV4_nV4-3.uai,6,,0,0.11142534301646177 0.9066681139735229 0.023972309205868177 0.628861023969153 0.037496538650733525 0.6319499877194126
4,6,6,4,7,cve,sing,cond,./networks/vmodel/vmodel-sing_n7_mID6_mD6_mV4_nV4-3.uai,0,6,0,0.1394804680816058 0.24883827885454268 0.7511617211454573 0.8605195319183943
4,6,6,4,8,cve,sing,marg,./networks/vmodel/vmodel-sing_n8_mID6_mD6_mV4_nV4-3.uai,7,,0,
4,6,6,4,8,cve,sing,cond,./networks/vmodel/vmodel-sing_n8_mID6_mD6_mV4_nV4-3.uai,0,7,0,
4,6,6,4,9,cve,sing,marg,./networks/vmodel/vmodel-sing_n9_mID6_mD6_mV4_nV4-3.uai,8,,0,
4,6,6,4,9,cve,sing,cond,./networks/vmodel/vmodel-sing_n9_mID6_mD6_mV4_nV4-3.uai,0,8,0,
4,6,6,4,10,cve,sing,marg,./networks/vmodel/vmodel-sing_n10_mID6_mD6_mV4_nV4-3.uai,9,,0,
4,6,6,4,10,cve,sing,cond,./networks/vmodel/vmodel-sing_n10_mID6_mD6_mV4_nV4-3.uai,0,9,0,
6,6,2,4,4,cve,sing,marg,./networks/vmodel/vmodel-sing_n4_mID2_mD6_mV4_nV6-3.uai,3,,0,
6,6,2,4,4,cve,sing,cond,./networks/vmodel/vmodel-sing_n4_mID2_mD6_mV4_nV6-3.uai,0,3,0,
6,6,2,4,5,cve,sing,marg,./networks/vmodel/vmodel-sing_n5_mID2_mD6_mV4_nV6-3.uai,4,,0,
6,6,2,4,5,cve,sing,cond,./networks/vmodel/vmodel-sing_n5_mID2_mD6_mV4_nV6-3.uai,0,4,0,
6,6,2,4,6,cve,sing,marg,./networks/vmodel/vmodel-sing_n6_mID2_mD6_mV4_nV6-3.uai,5,,0,
6,6,2,4,6,cve,sing,cond,./networks/vmodel/vmodel-sing_n6_mID2_mD6_mV4_nV6-3.uai,0,5,0,
6,6,2,4,7,cve,sing,marg,./networks/vmodel/vmodel-sing_n7_mID2_mD6_mV4_nV6-3.uai,6,,0,
6,6,2,4,7,cve,sing,cond,./networks/vmodel/vmodel-sing_n7_mID2_mD6_mV4_nV6-3.uai,0,6,0,
6,6,2,4,8,cve,sing,marg,./networks/vmodel/vmodel-sing_n8_mID2_mD6_mV4_nV6-3.uai,7,,0,
6,6,2,4,8,cve,sing,cond,./networks/vmodel/vmodel-sing_n8_mID2_mD6_mV4_nV6-3.uai,0,7,0,
6,6,2,4,9,cve,sing,marg,./networks/vmodel/vmodel-sing_n9_mID2_mD6_mV4_nV6-3.uai,8,,0,
6,6,2,4,9,cve,sing,cond,./networks/vmodel/vmodel-sing_n9_mID2_mD6_mV4_nV6-3.uai,0,8,0,
6,6,2,4,10,cve,sing,marg,./networks/vmodel/vmodel-sing_n10_mID2_mD6_mV4_nV6-3.uai,9,,0,
6,6,2,4,10,cve,sing,cond,./networks/vmodel/vmodel-sing_n10_mID2_mD6_mV4_nV6-3.uai,0,9,0,
6,6,4,4,4,cve,sing,marg,./networks/vmodel/vmodel-sing_n4_mID4_mD6_mV4_nV6-3.uai,3,,0,0.266887984394 0.993021571267 0.006978428733 0.733112015606
6,6,4,4,4,cve,sing,cond,./networks/vmodel/vmodel-sing_n4_mID4_mD6_mV4_nV6-3.uai,0,3,0,0.0003892617132852049 0.9881850099555568 0.0063811055887237995 0.979904590456442 0.0028089900567521563 0.9581039177132473
6,6,4,4,5,cve,sing,marg,./networks/vmodel/vmodel-sing_n5_mID4_mD6_mV4_nV6-3.uai,4,,0,0.023703475140991997 0.545696917429504 0.454303082570496 0.976296524859008
6,6,4,4,5,cve,sing,cond,./networks/vmodel/vmodel-sing_n5_mID4_mD6_mV4_nV6-3.uai,0,4,0,0.03643115826866629 0.8890202654928547 0.03240565631114254 0.8400372570402002 0.011775868353130945 0.7632101828333867
6,6,4,4,6,cve,sing,marg,./networks/vmodel/vmodel-sing_n6_mID4_mD6_mV4_nV6-3.uai,5,,0,0.003138262776646815 0.7373431467044089 0.050531610730939064 0.76157566857656 0.005276525553293632 0.6767829853122721 0.010799406399281602 0.7210032989951994
6,6,4,4,6,cve,sing,cond,./networks/vmodel/vmodel-sing_n6_mID4_mD6_mV4_nV6-3.uai,0,5,0,0.2775953055166607 0.9187173657672919 0.08128263423270798 0.7224046944833394
6,6,4,4,7,cve,sing,marg,./networks/vmodel/vmodel-sing_n7_mID4_mD6_mV4_nV6-3.uai,6,,0,
6,6,4,4,7,cve,sing,cond,./networks/vmodel/vmodel-sing_n7_mID4_mD6_mV4_nV6-3.uai,0,6,0,
6,6,4,4,8,cve,sing,marg,./networks/vmodel/vmodel-sing_n8_mID4_mD6_mV4_nV6-3.uai,7,,0,
6,6,4,4,8,cve,sing,cond,./networks/vmodel/vmodel-sing_n8_mID4_mD6_mV4_nV6-3.uai,0,7,0,
6,6,4,4,9,cve,sing,marg,./networks/vmodel/vmodel-sing_n9_mID4_mD6_mV4_nV6-3.uai,8,,0,
6,6,4,4,9,cve,sing,cond,./networks/vmodel/vmodel-sing_n9_mID4_mD6_mV4_nV6-3.uai,0,8,0,
6,6,4,4,10,cve,sing,marg,./networks/vmodel/vmodel-sing_n10_mID4_mD6_mV4_nV6-3.uai,9,,0,
6,6,4,4,10,cve,sing,cond,./networks/vmodel/vmodel-sing_n10_mID4_mD6_mV4_nV6-3.uai,0,9,0,
6,6,6,4,4,cve,sing,marg,./networks/vmodel/vmodel-sing_n4_mID6_mD6_mV4_nV6-3.uai,3,,0,
6,6,6,4,4,cve,sing,cond,./networks/vmodel/vmodel-sing_n4_mID6_mD6_mV4_nV6-3.uai,0,3,0,
6,6,6,4,5,cve,sing,marg,./networks/vmodel/vmodel-sing_n5_mID6_mD6_mV4_nV6-3.uai,4,,0,
6,6,6,4,5,cve,sing,cond,./networks/vmodel/vmodel-sing_n5_mID6_mD6_mV4_nV6-3.uai,0,4,0,
6,6,6,4,6,cve,sing,marg,./networks/vmodel/vmodel-sing_n6_mID6_mD6_mV4_nV6-3.uai,5,,0,0.24032743872845377 0.9181148593351697 0.08188514066483032 0.7596725612715463
6,6,6,4,6,cve,sing,cond,./networks/vmodel/vmodel-sing_n6_mID6_mD6_mV4_nV6-3.uai,0,5,0,0.27772221706660466 0.6168668604773785 0.38313313952262146 0.7222777829333954
6,6,6,4,7,cve,sing,marg,./networks/vmodel/vmodel-sing_n7_mID6_mD6_mV4_nV6-3.uai,6,,0,0.05790364839514443 0.9845508418642249 0.002889665705007601 0.7279460783989072 0.010010605805494021 0.6556101023706986
6,6,6,4,7,cve,sing,cond,./networks/vmodel/vmodel-sing_n7_mID6_mD6_mV4_nV6-3.uai,0,6,0,0.23580553490393794 0.9970931826816479 0.002906817318352139 0.764194465096062
6,6,6,4,8,cve,sing,marg,./networks/vmodel/vmodel-sing_n8_mID6_mD6_mV4_nV6-3.uai,7,,0,
6,6,6,4,8,cve,sing,cond,./networks/vmodel/vmodel-sing_n8_mID6_mD6_mV4_nV6-3.uai,0,7,0,
6,6,6,4,9,cve,sing,marg,./networks/vmodel/vmodel-sing_n9_mID6_mD6_mV4_nV6-3.uai,8,,0,
6,6,6,4,9,cve,sing,cond,./networks/vmodel/vmodel-sing_n9_mID6_mD6_mV4_nV6-3.uai,0,8,0,
6,6,6,4,10,cve,sing,marg,./networks/vmodel/vmodel-sing_n10_mID6_mD6_mV4_nV6-3.uai,9,,0,
6,6,6,4,10,cve,sing,cond,./networks/vmodel/vmodel-sing_n10_mID6_mD6_mV4_nV6-3.uai,0,9,0,
